idx,name,mean,std,mean_minus_std,mean_plus_std,cv,rank_mean
41,FREQ3_D,0.06755753606557846,0.0,0.06755753606557846,0.06755753606557846,0.0,26
70,ALCDRUG,0.027100490406155586,0.0,0.027100490406155586,0.027100490406155586,0.0,27
10,PSYPROB,0.01872723549604416,0.0,0.01872723549604416,0.01872723549604416,0.0,28
26,PRIMINC,0.007149327080696821,0.0,0.007149327080696821,0.007149327080696821,0.0,29
40,FREQ2_D,0.0033155407290905714,0.0,0.0033155407290905714,0.0033155407290905714,0.0,30
7,ARRESTS,0.0027303623501211405,0.0,0.0027303623501211405,0.0027303623501211405,0.0,31
16,SERVICES_D,-0.0011099687544628978,0.0,-0.0011099687544628978,-0.0011099687544628978,0.0,32
38,FREQ3,-0.002340042730793357,0.0,-0.002340042730793357,-0.002340042730793357,0.0,33
27,SUB1,-0.011302312836050987,0.0,-0.011302312836050987,-0.011302312836050987,0.0,34
47,FREQ_ATND_SELF_HELP,-0.01836472377181053,0.0,-0.01836472377181053,-0.01836472377181053,0.0,35
29,SUB3,-0.018566878512501717,0.0,-0.018566878512501717,-0.018566878512501717,0.0,36
24,DETNLF,-0.02321253903210163,0.0,-0.02321253903210163,-0.02321253903210163,0.0,37
36,FREQ1,-0.0279038418084383,0.0,-0.0279038418084383,-0.0279038418084383,0.0,38
44,FRSTUSE3,-0.02894364669919014,0.0,-0.02894364669919014,-0.02894364669919014,0.0,39
8,EMPLOY,-0.041108448058366776,0.0,-0.041108448058366776,-0.041108448058366776,0.0,40
28,SUB2,-0.04552926495671272,0.0,-0.04552926495671272,-0.04552926495671272,0.0,41
15,DAYWAIT,-0.10336844623088837,0.0,-0.10336844623088837,-0.10336844623088837,0.0,42
14,LIVARAG,-0.10591293126344681,0.0,-0.10591293126344681,-0.10591293126344681,0.0,43
62,BARBFLG,-0.10606540739536285,0.0,-0.10606540739536285,-0.10606540739536285,0.0,44
63,SEDHPFLG,-0.12450599670410156,0.0,-0.12450599670410156,-0.12450599670410156,0.0,45
64,INHFLG,-0.12658080458641052,0.0,-0.12658080458641052,-0.12658080458641052,0.0,46
58,AMPHFLG,-0.17396247386932373,0.0,-0.17396247386932373,-0.17396247386932373,0.0,47
51,MARFLG,-0.18127721548080444,0.0,-0.18127721548080444,-0.18127721548080444,0.0,48
5,PSOURCE,-0.19685609638690948,0.0,-0.19685609638690948,-0.19685609638690948,0.0,49
57,MTHAMFLG,-0.20078366994857788,0.0,-0.20078366994857788,-0.20078366994857788,0.0,50
11,PREG,-0.20406605303287506,0.0,-0.20406605303287506,-0.20406605303287506,0.0,51
69,IDU,-0.22349610924720764,0.0,-0.22349610924720764,-0.22349610924720764,0.0,52
3,SERVICES,-0.22939950227737427,0.0,-0.22939950227737427,-0.22939950227737427,0.0,53
43,FRSTUSE2,-0.26028746366500854,0.0,-0.26028746366500854,-0.26028746366500854,0.0,54
30,SUB1_D,-0.26460540294647217,0.0,-0.26460540294647217,-0.26460540294647217,0.0,55
21,AGE,-0.2825357913970947,0.0,-0.2825357913970947,-0.2825357913970947,0.0,56
4,DETCRIM,-0.28917211294174194,0.0,-0.28917211294174194,-0.28917211294174194,0.0,57
2,MARSTAT,-0.29813283681869507,0.0,-0.29813283681869507,-0.29813283681869507,0.0,58
1,EDUC,-0.3289213180541992,0.0,-0.3289213180541992,-0.3289213180541992,0.0,59
50,COKEFLG,-0.33185967803001404,0.0,-0.33185967803001404,-0.33185967803001404,0.0,60
25,DETNLF_D,-0.3526069223880768,0.0,-0.3526069223880768,-0.3526069223880768,0.0,61
42,FRSTUSE1,-0.428526371717453,0.0,-0.428526371717453,-0.428526371717453,0.0,62
23,ETHNIC,-0.46755698323249817,0.0,-0.46755698323249817,-0.46755698323249817,0.0,63
22,RACE,-0.5116262435913086,0.0,-0.5116262435913086,-0.5116262435913086,0.0,64
49,ALCFLG,-0.5272286534309387,0.0,-0.5272286534309387,-0.5272286534309387,0.0,65
33,ROUTE1,-0.5479810833930969,0.0,-0.5479810833930969,-0.5479810833930969,0.0,66
67,DIVISION,-0.6229663491249084,0.0,-0.6229663491249084,-0.6229663491249084,0.0,67
56,HALLFLG,-0.6245900392532349,0.0,-0.6245900392532349,-0.6245900392532349,0.0,68
6,NOPRIOR,-0.6590879559516907,0.0,-0.6590879559516907,-0.6590879559516907,0.0,69
66,OTHERFLG,-0.8375857472419739,0.0,-0.8375857472419739,-0.8375857472419739,0.0,70
61,TRNQFLG,-1.1118253469467163,0.0,-1.1118253469467163,-1.1118253469467163,0.0,71
13,VET,-1.2013053894042969,0.0,-1.2013053894042969,-1.2013053894042969,0.0,72
