idx,name,mean,std,mean_minus_std,mean_plus_std,cv,rank_mean
19,ARRESTS_D,2.4434543450673423,0.008031704170014482,2.4354226408973276,2.451486049237357,0.0032870285406511766,1
52,HERFLG,1.803811510403951,0.0065138831666322,1.7972976272373187,1.8103253935705832,0.003611177292672593,2
31,SUB2_D,1.6563571691513062,0.010503906570160775,1.6458532625811453,1.666861075721467,0.006341570988304912,3
68,REGION,1.50222643216451,0.007612522495907166,1.4946139096686029,1.5098389546604172,0.005067493377105957,4
39,FREQ1_D,0.8568609555562338,0.0021141998863229974,0.8547467556699108,0.8589751554425568,0.002467378018117955,5
71,CBSA2020,0.7782254417737325,0.011019759169131522,0.767205682604601,0.7892452009428641,0.014160111681796563,6
48,FREQ_ATND_SELF_HELP_D,0.7423588236172994,0.0006785859996086005,0.7416802376176909,0.743037409616908,0.0009140943409307747,7
17,EMPLOY_D,0.6958998640378317,0.005051653824841927,0.6908482102129897,0.7009515178626736,0.007259167713484854,8
35,ROUTE3,0.6946149269739786,0.0036875066137100924,0.6909274203602686,0.6983024335876887,0.005308706263734283,9
55,PCPFLG,0.4492595394452413,0.003756279555346188,0.4455032598898951,0.45301581900058746,0.00836104573312912,10
34,ROUTE2,0.3903394639492035,0.0028759673232495193,0.387463496625954,0.393215431272453,0.007367862050514526,11
18,LIVARAG_D,0.37512250741322833,0.0006786042907701505,0.3744439031224582,0.3758011117039985,0.0018090204596084448,12
53,METHFLG,0.34100892146428424,0.0034175041393759574,0.33759141732490827,0.3444264256036602,0.010021744078428433,13
20,DSMCRIT,0.3328593174616496,0.003971299304919233,0.32888801815673036,0.33683061676656884,0.011930864171698564,14
46,PRIMPAY,0.29437312483787537,0.0024909765672428614,0.2918821482706325,0.2968641014051182,0.008461970054551533,15
9,METHUSE,0.26130733887354535,0.002991710929166572,0.2583156279443788,0.2642990498027119,0.01144901227062112,16
59,STIMFLG,0.2589840292930603,0.00042196876911938867,0.25856206052394093,0.2594059980621797,0.0016293235157056679,17
0,STFIPS,0.25140851239363354,0.004622681121223304,0.24678583127241024,0.25603119351485687,0.01838713048023415,18
45,HLTHINS,0.2011812925338745,0.0011315509203615943,0.2000497416135129,0.2023128434542361,0.005624533504630238,19
65,OTCFLG,0.17116708556811014,0.003073784944942101,0.16809330062316805,0.17424087051305223,0.017957803830918138,20
60,BENZFLG,0.15894821286201477,0.002643587697675139,0.15630462516433963,0.1615918005596899,0.016631754771411465,21
32,SUB3_D,0.13487927118937174,0.006433914519002603,0.12844535667036913,0.14131318570837434,0.047701284728691395,22
54,OPSYNFLG,0.08380538473526637,0.002786783946321657,0.08101860078894471,0.08659216868158803,0.03325304161689437,23
12,GENDER,0.08098562310139339,0.0033852302888244708,0.07760039281256892,0.08437085339021785,0.04180038578682278,24
37,FREQ2,0.08062293132146199,0.0003274642398903714,0.08029546708157162,0.08095039556135236,0.004061676182235262,25
41,FREQ3_D,0.07244643568992615,0.0028344746010274574,0.0696119610888987,0.0752809102909536,0.03912510773006322,26
70,ALCDRUG,0.024660540123780567,0.0015249001755899614,0.023135639948190605,0.02618544029937053,0.06183563571340739,27
10,PSYPROB,0.020661198534071445,0.005599096618505023,0.015062101915566423,0.02626029515257647,0.2709957318919232,28
26,PRIMINC,0.008358338537315527,0.0002760115164777813,0.008082327020837745,0.008634350053793309,0.03302229447222518,29
16,SERVICES_D,0.002580075563552479,0.0022335301450602677,0.0003465454184922111,0.004813605708612747,0.8656840042254202,30
40,FREQ2_D,0.002096335170790553,0.0028630174308740815,-0.0007666822600835284,0.004959352601664635,1.3657250380407457,31
7,ARRESTS,0.0015194692532531917,0.002351505862833073,-0.0008320366095798813,0.0038709751160862648,1.5475837091132227,32
38,FREQ3,-0.0024617669793466725,0.0005295274046547518,-0.0029912943840014242,-0.0019322395746919209,0.21510053920508873,33
27,SUB1,-0.013758308254182339,0.0011195057301622807,-0.01487781398434462,-0.012638802524020058,0.08136943216270548,34
47,FREQ_ATND_SELF_HELP,-0.017813996722300846,0.00046954699102349774,-0.018283543713324343,-0.01734444973127735,0.02635831803178031,35
29,SUB3,-0.018570261696974438,0.0002212755570311623,-0.0187915372540056,-0.018348986139943277,0.01191558636285743,36
24,DETNLF,-0.021435138459006946,0.0016603435153913126,-0.023095481974398258,-0.019774794943615635,0.07745895920227396,37
36,FREQ1,-0.027901601046323776,0.0024143530984963284,-0.030315954144820106,-0.025487247947827446,0.08653098775542975,38
44,FRSTUSE3,-0.028900426502029102,0.0011821449973898064,-0.030082571499418908,-0.027718281504639296,0.04090406753363338,39
8,EMPLOY,-0.041017718613147736,0.0016203632788427866,-0.042638081891990524,-0.03939735533430495,0.03950398348881838,40
28,SUB2,-0.0460619293153286,0.0003599655499305194,-0.04642189486525912,-0.045701963765398076,0.007814817036131598,41
15,DAYWAIT,-0.10306733101606369,0.0007346798380131045,-0.1038020108540768,-0.10233265117805058,0.007128154292640022,42
62,BARBFLG,-0.10633149991432826,0.0019310519253642386,-0.1082625518396925,-0.10440044798896403,0.01816067606419636,43
14,LIVARAG,-0.10747471700112025,0.0020388928007388147,-0.10951360980185906,-0.10543582420038144,0.01897090643855859,44
63,SEDHPFLG,-0.1229755828777949,0.0035916073782998664,-0.12656719025609478,-0.11938397549949505,0.029205857734124107,45
64,INHFLG,-0.12430706123510997,0.002021203235558331,-0.1263282644706683,-0.12228585799955163,0.01625976203986915,46
58,AMPHFLG,-0.17421512802441916,0.0019119370613998473,-0.17612706508581902,-0.1723031909630193,0.010974575417651775,47
