idx,name,mean,std,mean_minus_std,mean_plus_std,cv,rank_mean
27,ROUTE3,0.15113879243532816,0.0006120960441805321,0.15052669639114763,0.15175088847950868,0.004049893705763503,50
51,SEDHPFLG,0.148143008351326,0.001184837737548979,0.146958170613777,0.14932784608887498,0.00799793220574472,51
26,ROUTE2,0.1402195543050766,0.0005645387122200493,0.13965501559285656,0.14078409301729664,0.0040261054531080505,52
5,PSOURCE,0.13858639697233835,0.0016070311763619282,0.13697936579597642,0.14019342814870028,0.011595879620729943,53
44,HALLFLG,0.12712330122788748,0.0004857029975311713,0.1266375982303563,0.12760900422541865,0.003820723603302877,54
1,EDUC,0.12015046427647273,0.000963067276729545,0.11918739699974319,0.12111353155320227,0.008015510239839565,55
41,METHFLG,0.0,0.0,0.0,0.0,,56
49,TRNQFLG,0.0,0.0,0.0,0.0,,57
50,BARBFLG,0.0,0.0,0.0,0.0,,58
52,INHFLG,0.0,0.0,0.0,0.0,,59
53,OTCFLG,0.0,0.0,0.0,0.0,,60
