idx,name,mean,std,mean_minus_std,mean_plus_std,cv,rank_mean
72,LOS,0.09549119770526886,0.001343727480665373,0.09414747022460349,0.09683492518593423,0.01407174182496646,1
16,SERVICES_D,0.09130636751651763,0.003168759060623719,0.08813760845589391,0.09447512657714136,0.03470468869600447,2
0,STFIPS,0.04678368642926216,0.0027175318521581397,0.04406615457710402,0.049501218281420296,0.05808716797610852,3
39,FREQ1_D,0.040471607446670534,0.0016400067206698136,0.03883160072600072,0.04211161416734035,0.04052240136077747,4
71,CBSA2020,0.040013236552476884,0.0028361628237913473,0.037177073728685534,0.042849399376268235,0.07088061522020978,5
19,ARRESTS_D,0.011418530903756618,0.0015346763063205648,0.009883854597436053,0.012953207210077183,0.13440225535630568,6
18,LIVARAG_D,0.00817471519112587,0.0006293375106608287,0.007545377680465041,0.008804052701786698,0.07698586384318457,7
48,FREQ_ATND_SELF_HELP_D,0.005109912808984518,0.00020529324802735533,0.0049046195609571625,0.005315206057011873,0.04017548942643364,8
67,DIVISION,0.0038511978927999735,0.0006184713030894278,0.0032327265897105456,0.004469669195889401,0.16059193017468512,9
9,METHUSE,0.0032093217596411705,0.00025985975220269415,0.0029494620074384764,0.0034691815118438646,0.08097030203408108,10
20,DSMCRIT,0.002595774829387665,0.0002231905781998431,0.002372584251187822,0.0028189654075875077,0.08598225688647003,11
5,PSOURCE,0.0025743419770151376,0.0004679151947925008,0.0021064267822226367,0.0030422571718076385,0.1817610865107489,12
15,DAYWAIT,0.002514552231878042,0.00044258792346756325,0.002071964308410479,0.0029571401553456053,0.17601063038448314,13
46,PRIMPAY,0.00227690520696342,0.0001696041308000873,0.002107301076163333,0.002446509337763507,0.0744888852998315,14
10,PSYPROB,0.0021929013542830943,0.00021772101591043439,0.0019751803383726597,0.002410622370193529,0.09928445503724538,15
14,LIVARAG,0.0015455839224159718,0.0006069551263961896,0.0009386287960197823,0.0021525390488121615,0.3927027951011749,16
4,DETCRIM,0.0015081964898854493,0.000250019819730114,0.0012581766701553353,0.0017582163096155634,0.16577403634529314,17
