idx,name,mean,std,mean_minus_std,mean_plus_std,cv,rank_mean
57,MTHAMFLG,0.00024560337866811704,3.6955289197468254e-05,0.0002086480894706488,0.0002825586678655853,0.1504673486084481,47
34,ROUTE2,0.0002047662104208333,8.336437732878728e-05,0.000121401833092046,0.00028813058774962056,0.40711979362931866,48
38,FREQ3,0.0002045246486280424,7.797772220784801e-05,0.0001265469264201944,0.00028250237083589044,0.38126320094387134,49
37,FREQ2,0.00020247289163914198,5.887114532728368e-05,0.0001436017463118583,0.00026134403696642563,0.2907606289942606,50
35,ROUTE3,0.00019702650509619465,1.3480527407341004e-05,0.00018354597768885364,0.00021050703250353567,0.06841986767597272,51
43,FRSTUSE2,0.00017885126483937105,6.793180110071415e-05,0.0001109194637386569,0.0002467830659400852,0.37982287215986255,52
49,ALCFLG,0.00017599209968466312,2.62944158664717e-05,0.00014969768381819143,0.0002022865155511348,0.14940679674590607,53
29,SUB3,0.00017364997862993428,3.2108125913301905e-05,0.00014154185271663238,0.0002057581045432362,0.184901410104562,54
23,ETHNIC,0.00015730008211297294,4.5199510652111815e-05,0.00011210057146086112,0.00020249959276508477,0.2873457537018291,55
11,PREG,0.00011353904240725872,0.00010740722222524524,6.131820182013478e-06,0.00022094626463250397,0.9459937299803978,56
52,HERFLG,9.782007130828181e-05,8.30512959568914e-05,1.476877535139041e-05,0.00018087136726517323,0.8490210122128583,57
60,BENZFLG,5.4843677086561606e-05,3.9011987497985106e-05,1.58316895885765e-05,9.385566458454671e-05,0.7113306322698091,58
12,GENDER,5.275946659821784e-05,5.345653004539424e-05,-6.970634471763969e-07,0.00010621599664361208,1.0132121018676095,59
50,COKEFLG,3.4976998904312495e-05,3.4792981593693665e-05,1.8401731061883016e-07,6.976998049800615e-05,0.9947389050981117,60
63,SEDHPFLG,1.6866278883753694e-05,1.0061734105055987e-05,6.804544778697706e-06,2.692801298880968e-05,0.5965592158414902,61
51,MARFLG,1.4514607452535225e-05,2.2160922653182102e-05,-7.646315200646877e-06,3.667553010571733e-05,1.5268013775537082,62
56,HALLFLG,1.1963794653032286e-05,2.331328564947712e-05,-1.1349490996444834e-05,3.527708030250941e-05,1.9486531092848745,63
62,BARBFLG,1.0224332375704156e-05,1.4398911810802321e-05,-4.174579435098165e-06,2.4623244186506476e-05,1.4082984865611492,64
55,PCPFLG,9.809139707310047e-06,4.3230139924577195e-06,5.4861257148523275e-06,1.4132153699767767e-05,0.4407128577479723,65
54,OPSYNFLG,8.177510608220473e-06,1.672151005830355e-05,-8.543999450083078e-06,2.4899020666524024e-05,2.0448166758101407,66
58,AMPHFLG,6.2504561052871095e-06,1.1655680705805161e-05,-5.405224600518052e-06,1.7906136811092272e-05,1.864772827689471,67
66,OTHERFLG,2.858512440676956e-06,1.0283980435549167e-05,-7.425467994872211e-06,1.3142492876226122e-05,3.5976685947582245,68
64,INHFLG,8.451946390171846e-07,4.155619357970079e-06,-3.3104247189528945e-06,5.0008139969872635e-06,4.916760194790571,69
53,METHFLG,-1.8813093637011964e-06,7.066797468217989e-07,-2.5879891105229955e-06,-1.1746296168793975e-06,0.375631866006084,70
61,TRNQFLG,-2.578959097832012e-06,2.0385807345576857e-06,-4.617539832389698e-06,-5.403783632743264e-07,0.7904664855954511,71
65,OTCFLG,-4.20665234438881e-06,9.711374888324074e-07,-5.1777898332212176e-06,-3.2355148555564024e-06,0.23085755829758384,72
59,STIMFLG,-4.976899011429244e-06,6.1134392830995985e-06,-1.1090338294528841e-05,1.1365402716703547e-06,1.2283631371784594,73
